College Code,College Name,Branch Code,Branch Name,OC,BC,BCM,MBC,MBCDNC,MBCV,SC,SCA,ST
2369,"Government College of Engineering, Chettikkarai Post, Dharmapuri District 635704",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,163.0,147,156,148.275,,,119,108.5,
1137,"Annai Mira College of Engineering and Technology, Arcot Road, Arappakkam Village, Walaja Taulk, Ranipet District 632 517",CS,COMPUTER SCIENCE AND ENGINEERING,163.0,138,127,130.5,,,,82.5,
2607,"K S Rangasamy College of Technology (Autonomous), Tiruchengode, Namakkal District 637215",IT,INFORMATION TECHNOLOGY,163.0,153.5,119.5,137.5,,,,132.5,109.5
3830,"K Ramakrishnan College of Engineering (Autonomous), Kariyamanickam Road, Samayapuram, Manachanallur Taluk, Tiruchirappalli District 621112",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,163.0,155,138.5,143,,,,,99.5
2618,"Sona College of Technology (Autonomous), Suramangalam Post, Salem District 636005",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,163.0,154.5,139.76,151.5,,,,,
4972,"AMRITA College of Engineering and Technology, Erachakulam Post, Kanyakumari District 629902",CS,COMPUTER SCIENCE AND ENGINEERING,163.0,134,,,,,,,
4972,"AMRITA College of Engineering and Technology, Erachakulam Post, Kanyakumari District 629902",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,162.91,135,,,,,,,
5530,"SSM Institute of Engineering and Technology, Kuttathupatti Village, Sindalaigundu Post, Dindigul District 624002",CS,COMPUTER SCIENCE AND ENGINEERING,162.5,156.025,160,141.5,,,,,
2726,"SNS College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,162.5,154,149,144,,,,,
1140,"Jeppiaar Institute of Technology,kunnam Village,Sriperumpudur Taulk,Kancheepuram District 631604",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,162.5,149,143.5,145.5,,,,,
1325,"St. Joseph College of Engineering, Trinity Campus, Nemili, Sriperumpudur Taluk, Kancheepuram District 602105",CS,COMPUTER SCIENCE AND ENGINEERING,162.5,148.5,161.62,133.5,,,117.5,91,
2726,"SNS College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",AL,Artificial Intelligence and Machine Learning,162.5,155,142.5,141,,,,,
2329,"Rathinam Technical Campus, Pollachi Road, Eachanari, Coimbatore District 641021",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,162.5,156,,137.5,,,114,,
1211,"Rajalakshmi Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",CE,CIVIL ENGINEERING,162.5,150,84,137.5,,,137,,
2620,"Vivekanandha College of Engineering for Women (Autonomous), Sathinaickenpalayam, Elayampalayam Village, Kumaramangalam, Namakkal District 637205",IT,INFORMATION TECHNOLOGY,162.5,143.5,158.5,145.5,,,122.5,142,
2723,"Velalar College of Engineering and Technology (Autonomous), Thindal Post, Erode District 638012",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,162.5,149.5,106.5,132,,,,,
1442,"Prince Dr. K Vasudevan College of Engineering and Technology, Medavakkam-Mambakkam Road, Ponmar, Chennai 600127",CS,COMPUTER SCIENCE AND ENGINEERING,162.285,144,,128.5,,,,,
2608,"M Kumarasamy College of Engineering (Autonomous), Thalavapalayam, Karur District 639113",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,162.0,156,91,153.5,,,,,
1211,"Rajalakshmi Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",AU,AUTOMOBILE ENGINEERING,162.0,156.5,136.5,134,,,,,
1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),162.0,154,161.5,149,,,114.5,,
4955,"Francis Xavier Engineering College (Autonomous), Vannarpettai, Tirunelveli District 627003",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,162.0,144,157,119.5,,,114.5,,
1307,"Jerusalem College of Engineering (Autonomous), Narayanapuram, Pallikaranai, Chennai 600 100",CS,COMPUTER SCIENCE AND ENGINEERING,162.0,152,125.5,150.755,,,122.495,91,
1140,"Jeppiaar Institute of Technology,kunnam Village,Sriperumpudur Taulk,Kancheepuram District 631604",IT,INFORMATION TECHNOLOGY,162.0,154,142.5,151,,,98,,
1412,"Mailam Engineering College, Mailam, Villupuram District 604304",CS,COMPUTER SCIENCE AND ENGINEERING,162.0,109,131.5,141,,,121,,
2736,"Dr. N G P Institute of Technology (Autonomous), Kalapatti Road, Coimbatore District 641035",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,162.0,157,151.5,148.5,,,,,
2736,"Dr. N G P Institute of Technology (Autonomous), Kalapatti Road, Coimbatore District 641035",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,162.0,155.5,130.5,139,,,,,
1317,"St. Josephâ€™s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",CH,CHEMICAL ENGINEERING,162.0,147,,,,,,,
4971,"St. Xavier's Catholic College of Engineering, Chunkankadai, Nagercoil, Kanyakumari District 629807",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,162.0,147.5,150,125.5,,,,,
2601,"Adhiyamaan College of Engineering (Autonomous), Hosur, Krishnagiri District 635109",CS,COMPUTER SCIENCE AND ENGINEERING,162.0,146.5,137,131,,,97,,
1237,"Velammal Institute of Technology, Chennai-Kolkatta Highway, Panchetti Village, Ponneri Taluk, Thiruvallur District 601204",IT,INFORMATION TECHNOLOGY,161.5,155,146,146.5,,,93.5,,
1309,"Meenakshi Sundararajan Engineering College, Kodambakkam, Chennai 600024",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,161.5,151,152.5,136.5,,,87,82.5,87
2725,"Sri Ramakrishna Institute of Technology (Autonomous), Pachapalayam, Coimbatore District 641010",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,161.5,154.5,129.5,140,,,,,
1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-Bengaluru High Road, Pennalur, Irungattukottai S.O., Sriperumbudur Taluk, Kancheepuram District 602105",AU,AUTOMOBILE ENGINEERING,161.5,153.5,148,147,,,97,,
3805,"Dhanalakshmi Srinivasan Engineering College (Autonomous), Thuraiyur Road, Perambalur District 621212",IT,INFORMATION TECHNOLOGY,161.5,131,124,131.5,,,107,,
4959,"Kamaraj College of Engineering and Technology (Autonomous), Virudhunagar District 626001",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,161.5,150,136,125,,,,,
2740,"Hindusthan Institute of Technology (Autonomous), Othakkalmandapam, Coimbatore District 641032",IT,INFORMATION TECHNOLOGY,161.0,151.5,137,146.5,,,102,,
2608,"M Kumarasamy College of Engineering (Autonomous), Thalavapalayam, Karur District 639113",AL,Artificial Intelligence and Machine Learning,161.0,156,143.5,146.5,,,,,
2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",AL,Artificial Intelligence and Machine Learning,161.0,151.5,153,138.5,,,,,
2764,"K P R Institute of Engineering and Technology (Autonomous), Kollupalayam Village, Arasur Panchayat, Coimbatore District 641407",MZ,Mechatronics Engineering,161.0,153,149.5,144,,,94.5,125,
2601,"Adhiyamaan College of Engineering (Autonomous), Hosur, Krishnagiri District 635109",IT,INFORMATION TECHNOLOGY,161.0,140,111,139.5,,,95.5,,
4954,"Dr. Sivanthi Aditanar College of Engineering, Tiruchendur, Thoothukudi District 628215",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,161.0,144,143.5,,,,,,
2740,"Hindusthan Institute of Technology (Autonomous), Othakkalmandapam, Coimbatore District 641032",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,160.81,153.5,156.5,137,,,,,
2734,"SNS College of Engineering (Autonomous), Sathy Main Road, Kurumbapalayam Post, Coimbatore District 641107",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,160.5,154.5,149.5,139.5,,,,,
1210,"Panimalar Engineering College (Autonomous), Nazarethpet, Poonamallee, Chennai 602123",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,160.5,153,129,146,,,,,
2329,"Rathinam Technical Campus, Pollachi Road, Eachanari, Coimbatore District 641021",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,160.5,148,160.5,142.5,,,109.5,152,
5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),160.5,123,129.5,144.5,,,129.5,,
1115,"Sri Ram Engineering College, Perumalpattu, Veppampattu (R S), Thiruvallur District 602 024",CS,COMPUTER SCIENCE AND ENGINEERING,160.5,140.5,,142,,,,,
4917,"Sethu Institute of Technology (Autonomous), Kariapatti Post, Virudhunagar District 626115",CS,COMPUTER SCIENCE AND ENGINEERING,160.5,147,155,116,,,,88,
2721,"Tamilnadu College of Engineering, Karumathampatti Post, Coimbatore District 641659",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,160.5,134,,133.5,,,128,,
5910,"P S N A Colllege of Engineering and Technology, Dindigul District 624622",BM,BIO MEDICAL ENGINEERING,160.5,152.5,154.5,139.5,,,,,
3701,"K Ramakrishnan College of Technology (Autonomous), Kariyamanickam Road, Samayapuram, Manachanallur Taluk, Tiruchirappalli District 621112",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,160.5,153.5,153,134.5,,,,112,
1520,"Kingston Engineering College, Chithoor Main Road, Christianpet Village, Katpadi Taluk, Vellore District 632059",IT,INFORMATION TECHNOLOGY,160.0,131,138,112,,,80.5,,
2764,"K P R Institute of Engineering and Technology (Autonomous), Kollupalayam Village, Arasur Panchayat, Coimbatore District 641407",ME,MECHANICAL ENGINEERING,160.0,150,126.5,122.5,,,,116.5,
5865,"Nadar Saraswathi College of Engineering and Technology, Vadupudupatti, Annanji Post, Theni District 625531",CS,COMPUTER SCIENCE AND ENGINEERING,160.0,136.5,156.5,128,,,,,
2734,"SNS College of Engineering (Autonomous), Sathy Main Road, Kurumbapalayam Post, Coimbatore District 641107",SB,Computer Science and Engineering (Internet of Things and Cyber Security including Block Chain Technology),160.0,152,147.5,143,,,,,
4971,"St. Xavier's Catholic College of Engineering, Chunkankadai, Nagercoil, Kanyakumari District 629807",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,160.0,152,146.5,,,,,,
2329,"Rathinam Technical Campus, Pollachi Road, Eachanari, Coimbatore District 641021",AG,AGRICULTURAL ENGINEERING,159.725,134,140.5,112,,,152.525,120.5,
1422,"SRM Valliammai Engineering College (Autonomous), Kattankulathur, Chennai 603203",EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,159.5,146.5,141,137,,,87,154.5,
2750,"KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous), Kannampalayam, Coimbatore District 641402",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,159.5,151,137.5,139.5,,,103.5,143,91.5
5904,"K L N College of Engineering (Autonomous), Pottapalayam, Sivagangai District 630611",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,159.5,154.5,131,102.5,,,,,
5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",IT,INFORMATION TECHNOLOGY,159.5,133,130,141.5,,,128,81,116.5
2750,"KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous), Kannampalayam, Coimbatore District 641402",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,159.5,155,144,140,,,115.5,156.5,
3826,"Kongunadu College of Engineering and Technology (Autonomous), Tholurpatti, Thottiyam, Tiruchirappalli District 621215",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,159.5,149.5,145,148.5,,,116.5,151.47,
2704,"Coimbatore Institute of Engineering and Technolgoy (Autonomous), Narasipuram Post, Coimbatore District 641109",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,159.5,150.5,133,136,,,121.5,,
1419,"Sri Sai Ram Enginering College (Autonomous), West Tambaram, Chennai 600044",ME,MECHANICAL ENGINEERING,159.5,140.5,119.5,139,,,116.5,,
1408,"I F E T College of Engineering (Autonomous), Gangarampalayam, Villupuram District 605108",IT,INFORMATION TECHNOLOGY,159.5,135.5,149,143.5,,,111.5,,
2613,"K S R College of Engineering (Autonomous), Tiruchengode, Namakkal District 637215",CS,COMPUTER SCIENCE AND ENGINEERING,159.0,152,128.5,134.5,,,,,
2721,"Tamilnadu College of Engineering, Karumathampatti Post, Coimbatore District 641659",CS,COMPUTER SCIENCE AND ENGINEERING,159.0,138,,143,,,128.5,,
2611,"Paavai Engineering College (Autonomous) , NH-7, Pachal Post, Namakkal District 637018",IT,INFORMATION TECHNOLOGY,159.0,139.04,144.5,137.5,,,,,
1311,"K C G College of Technology, Karappakkam, Chennai 600096",AE,AERONAUTICAL ENGINEERING,159.0,132.5,142.5,128,,,,,
1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",IT,INFORMATION TECHNOLOGY,159.0,152.815,153,144,,,115.5,,
1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,159.0,152,138.5,145.5,,,98.5,,
1412,"Mailam Engineering College, Mailam, Villupuram District 604304",IT,INFORMATION TECHNOLOGY,158.5,113,150,132.5,,,125,,
4965,"P S R Engineering College (Autonomous), Appayanaickenpatti, Sevalpatty, Virudhunagar District 626140",CS,COMPUTER SCIENCE AND ENGINEERING,158.5,141,142,145,,,107.5,,
1311,"K C G College of Technology, Karappakkam, Chennai 600096",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,158.5,143.5,,134.5,,,,,
1225,"Loyola Institute of Technology, Mevaloorkuppam, B Village, Palanchoor, Nazarethpet Post, Chennai 600123",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,158.5,150.5,149.5,138.5,,,112.5,,
2025,"Anna University Regional Campus - Coimbatore, Maruthamalai Main Road, Navavoor Bharathiyar University Post, Somayampalayam, Coimbatore District 641046",ME,MECHANICAL ENGINEERING,158.5,138.5,145,134,,,122,105.5,131
1504,"Arunai Engineering College, Mathur, Thiruvannamalai District 606603",IT,INFORMATION TECHNOLOGY,158.045,150,127.955,130,,,150,,
2734,"SNS College of Engineering (Autonomous), Sathy Main Road, Kurumbapalayam Post, Coimbatore District 641107",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,158.0,152.5,145.5,139,,,,123,
1316,"Agni College of Technology, Old Mahabalipuram Road (OMR), Thalambur Village, Chengalpattu District 603103",IT,INFORMATION TECHNOLOGY,158.0,139,137.5,146.5,,,110,80,
2719,"Sri Ramakrishna Engineering College (Autonomous), Vattamalaipalayam, Coimbatore District 641022",ME,MECHANICAL ENGINEERING,158.0,145.5,127.5,129.5,,,,,
2653,"Knowledge Institute of Technology, KIOT Campus, Kakapalayam Post, Salem District 637504",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,158.0,152,134.5,142,,,,,143.65
2740,"Hindusthan Institute of Technology (Autonomous), Othakkalmandapam, Coimbatore District 641032",CS,COMPUTER SCIENCE AND ENGINEERING,158.0,149.5,139,145,,,,,103
4959,"Kamaraj College of Engineering and Technology (Autonomous), Virudhunagar District 626001",IT,INFORMATION TECHNOLOGY,157.5,148.5,136.5,122.5,,,,86,
4678,"Ramco Institute of Technology, North venganallur Village, Krishnapuram Panchayat, Rajapalayam, Virudhunagar District 626117",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,157.5,140.5,108,127,,,,,
2618,"Sona College of Technology (Autonomous), Suramangalam Post, Salem District 636005",BM,BIO MEDICAL ENGINEERING,157.5,147.5,156.5,137,,,,104,
2741,"P A College of Engineering and Technology (Autonomous), Palladam Road, Pollachi, Coimbatore District 642002",CS,COMPUTER SCIENCE AND ENGINEERING,157.5,142.5,147.5,121.5,,,111,124.5,104.5
4955,"Francis Xavier Engineering College (Autonomous), Vannarpettai, Tirunelveli District 627003",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,157.0,145.5,153.5,119.5,,,,,
1237,"Velammal Institute of Technology, Chennai-Kolkatta Highway, Panchetti Village, Ponneri Taluk, Thiruvallur District 601204",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,157.0,151,143.5,134,,,,,
1307,"Jerusalem College of Engineering (Autonomous), Narayanapuram, Pallikaranai, Chennai 600 100",IT,INFORMATION TECHNOLOGY,157.0,147.415,149,142,,,126.5,,
1307,"Jerusalem College of Engineering (Autonomous), Narayanapuram, Pallikaranai, Chennai 600 100",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,157.0,149.5,131.5,139,,,107.5,,
5907,"Mohamed Sathak Engineering College, Kilakarai, Ramanathapuram District 623806",AG,AGRICULTURAL ENGINEERING,157.0,114,,,,,,,
1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",CS,COMPUTER SCIENCE AND ENGINEERING,157.0,139,142.5,125,,,,,
2622,"V S B Engineering College, Kovai Road, Karur District 639111",IT,INFORMATION TECHNOLOGY,157.0,149,,121,,,,,
2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District 638401",CE,CIVIL ENGINEERING,157.0,140,148.5,139.5,,,,,
4944,"Arunachala College of Engineering for Women, Thanka Gardens, Manavilai, Vellichanthai, Nagercoil, Kanyakumari District 629203",CS,COMPUTER SCIENCE AND ENGINEERING,156.835,134,128,,,,,,
4974,"Government College of Engineering, Tirunelveli District 627007",ME,MECHANICAL ENGINEERING,156.815,140,140.5,119,,,131,,
3803,"Anjalai Ammal Mahalingam Engineering College, Kovilvenni, Thiruvarur District 614403",IT,INFORMATION TECHNOLOGY,156.5,138,156.5,90.5,,,100.5,,
1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,156.5,150,143.5,129.5,,,,,
4981,"Ponjesly College of Engineering, Vettornimadam Post, Nagercoil, Kanyakumari District 629003",CS,COMPUTER SCIENCE AND ENGINEERING,156.5,149,125.5,,,,,,
4678,"Ramco Institute of Technology, North venganallur Village, Krishnapuram Panchayat, Rajapalayam, Virudhunagar District 626117",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,156.5,143.5,126,134,,,,,
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), L&T Bye-Pass, Venkitapuram Post, Comibatore District 641062",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,156.5,147.5,135.5,128.5,,,,,
1419,"Sri Sai Ram Enginering College (Autonomous), West Tambaram, Chennai 600044",MU,MECHANICAL AND AUTOMATION ENGINEERING,156.5,142.5,110.5,139,,,,,
1408,"I F E T College of Engineering (Autonomous), Gangarampalayam, Villupuram District 605108",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,156.5,131.5,147.5,138.5,,,109.5,,
2751,"KGISL Institute of Technology, KGISL Campus, Thudiyalur Road, Saravanampatti, Coimbatore District 641035",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,156.5,152,156,138,,,,,
3826,"Kongunadu College of Engineering and Technology (Autonomous), Tholurpatti, Thottiyam, Tiruchirappalli District 621215",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,156.5,148.5,111.5,135,,,92.5,111.5,
2750,"KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous), Kannampalayam, Coimbatore District 641402",BT,BIO TECHNOLOGY,156.5,137.5,116.5,90.5,,,89.5,98.5,
3830,"K Ramakrishnan College of Engineering (Autonomous), Kariyamanickam Road, Samayapuram, Manachanallur Taluk, Tiruchirappalli District 621112",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,156.5,148.5,145,134,,,,,
2734,"SNS College of Engineering (Autonomous), Sathy Main Road, Kurumbapalayam Post, Coimbatore District 641107",TS,Computer Science and Technology,156.0,150,143.5,135.5,,,,,
2607,"K S Rangasamy College of Technology (Autonomous), Tiruchengode, Namakkal District 637215",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,156.0,149,,147,,,,,
2735,"Karpagam Institute of Technology, Seerapalayam Village, L&T By pass Road, Coimbatore District 641021",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,156.0,144.5,129,145,,,,,
1140,"Jeppiaar Institute of Technology,kunnam Village,Sriperumpudur Taulk,Kancheepuram District 631604",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,156.0,149,128,146.5,,,,,
3021,"University College of Engineering, Pattukkottai, ECR Road, Rajamadam, Pattukkottai Taluk, Thanjavur District 614701",CS,COMPUTER SCIENCE AND ENGINEERING,156.0,131,113.5,136.135,,,135.5,,
2329,"Rathinam Technical Campus, Pollachi Road, Eachanari, Coimbatore District 641021",BT,BIO TECHNOLOGY,156.0,136.5,140.5,122.5,,,140.5,85,
2709,"Government College of Engineering (Formerly Institute of Road and Transport Technology), Vasavi College Post, Erode District 638316",CE,CIVIL ENGINEERING,156.0,134.5,120,145,,,,86,
1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",ME,MECHANICAL ENGINEERING,156.0,142.5,151,139.5,,,,,
1216,"Saveetha Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",AG,AGRICULTURAL ENGINEERING,156.0,143,,142,,,108,,
4960,"Mepco Schlenk Engineering College (Autonomous), Sivakasi, Virudhunagar District 626005",ME,MECHANICAL ENGINEERING,156.0,130.5,139.5,,,,,,
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), L&T Bye-Pass, Venkitapuram Post, Comibatore District 641062",AG,AGRICULTURAL ENGINEERING,155.975,137,,135,,,,89,
2613,"K S R College of Engineering (Autonomous), Tiruchengode, Namakkal District 637215",IT,INFORMATION TECHNOLOGY,155.735,148.5,131,135,,,,,
4954,"Dr. Sivanthi Aditanar College of Engineering, Tiruchendur, Thoothukudi District 628215",IT,INFORMATION TECHNOLOGY,155.5,146,,119.5,,,146,,
1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",IT,INFORMATION TECHNOLOGY,155.5,137.5,134,119,,,110,,
1310,"Misrimal Navajee Munoth Jain Engineering College, Rajiv Gandhi Salai (OMR), Thorappakkam, Chennai 600096",IT,INFORMATION TECHNOLOGY,155.5,139,143,150,,,125,,
2736,"Dr. N G P Institute of Technology (Autonomous), Kalapatti Road, Coimbatore District 641035",BM,BIO MEDICAL ENGINEERING,155.5,137.5,,,,,,,
1401,"Adhiparasakthi Engineering College, Melmaruvathur, Chengalpattu District 603319",CS,COMPUTER SCIENCE AND ENGINEERING,155.5,117.5,115,143.5,,,,,
4680,"AAA College of Engineering and Technology, Kamarajar Educational Road, Amathur Village, Sivakasi, Virudhunagar District 626005",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,155.5,140,,130.5,,,,143,131
2751,"KGISL Institute of Technology, KGISL Campus, Thudiyalur Road, Saravanampatti, Coimbatore District 641035",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,155.5,150,131.5,131.5,,,,,
1303,"Anand Institute of Higher Technology, Old Mahabalipuram Road (OMR), Kazhipattur, Chengalpattu District 603103",CS,COMPUTER SCIENCE AND ENGINEERING,155.5,123,99.5,138.5,,,84,,
1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,155.5,146.5,116,132.5,,,,,
2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti Post, Coimbatore District 641006",TX,TEXTILE TECHNOLOGY,155.5,143.5,,132,,,,,
2661,"Vivekanandha College of Technology for Women, Sathinaickenpalayam, Elayampalayam Village, Kumaramangalam, Namakkal District 637205",IT,INFORMATION TECHNOLOGY,155.0,129.5,136.5,132.5,,,92.5,126,
3016,"University College of Engineering, Ariyalur, Kathankudikadu Village, Thelur Post, Ariyalur District 621704",CS,COMPUTER SCIENCE AND ENGINEERING,155.0,116.5,118,139,,,122,94,
1420,"Tagore Engineering College, Rathnamangalam, Vandalur Post, Chennai 600048",CS,COMPUTER SCIENCE AND ENGINEERING,155.0,122,122.5,138.5,,,109,,
3454,"Sri Ramakrishna College of Engineering, Sri Saradha Nagar, NH-45, Perambalur District 621113",CS,COMPUTER SCIENCE AND ENGINEERING,155.0,127,85.5,133.5,,,86.5,,
1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,155.0,143.5,123.5,138,,,,,
1237,"Velammal Institute of Technology, Chennai-Kolkatta Highway, Panchetti Village, Ponneri Taluk, Thiruvallur District 601204",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,155.0,147,134.5,131,,,,,
1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,155.0,146,142.5,142,,,103,,
2741,"P A College of Engineering and Technology (Autonomous), Palladam Road, Pollachi, Coimbatore District 642002",IT,INFORMATION TECHNOLOGY,155.0,138.5,141,125,,,114.5,149.5,
1216,"Saveetha Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",CH,CHEMICAL ENGINEERING,155.0,150.5,149.5,138,,,,,
4670,"Rohini College of Engineering & Technology, Anjugramam-Kanyakumari Main Road, Palkulam, Variyoor Post, Kanyakumari District 629401",CS,COMPUTER SCIENCE AND ENGINEERING,155.0,132.5,142.5,,,,,,
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",IT,INFORMATION TECHNOLOGY,155.0,141.5,146.5,132,,,125,99.5,
3830,"K Ramakrishnan College of Engineering (Autonomous), Kariyamanickam Road, Samayapuram, Manachanallur Taluk, Tiruchirappalli District 621112",AL,Artificial Intelligence and Machine Learning,155.0,145.5,148,132.5,,,,,
1520,"Kingston Engineering College, Chithoor Main Road, Christianpet Village, Katpadi Taluk, Vellore District 632059",CS,COMPUTER SCIENCE AND ENGINEERING,154.5,133,101.5,110,,,,,
3806,"E G S Pillay Engineering College (Autonomous), Nagapattinam District 611002",CS,COMPUTER SCIENCE AND ENGINEERING,154.5,135,136,141,,,119.5,,
1504,"Arunai Engineering College, Mathur, Thiruvannamalai District 606603",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,154.5,132.5,137,112.5,,,,125,
2729,"Nehru Institute of Engineering and Technology, Thirumalayampalayam Post, Coimbatore District 641105",CS,COMPUTER SCIENCE AND ENGINEERING,154.5,146.5,135,133,,,95,,
5530,"SSM Institute of Engineering and Technology, Kuttathupatti Village, Sindalaigundu Post, Dindigul District 624002",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,154.5,150.5,129,117.5,,,,,
2603,"Government College of Engineering (Autonomous), Bargur, Krishnagiri District 635104",ME,MECHANICAL ENGINEERING,154.475,131,108.5,136.5,,,94,87.5,
5536,"Mangayarkarasi College of Engineering, First Street, Mangayarkarasi Nagar, Paravai, Madurai District 625402",CS,COMPUTER SCIENCE AND ENGINEERING,154.0,120.5,135,,,,82.5,,
2661,"Vivekanandha College of Technology for Women, Sathinaickenpalayam, Elayampalayam Village, Kumaramangalam, Namakkal District 637205",CS,COMPUTER SCIENCE AND ENGINEERING,154.0,122,119.5,102.5,,,107.5,142,84.5
4959,"Kamaraj College of Engineering and Technology (Autonomous), Virudhunagar District 626001",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,154.0,145.5,146.5,120.5,,,,,
